f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,target
2.18464,1.17455,-0.351725,-0.687395,-1.0822,0.403677,2.01139,0.633934,0.447225,-2.2432,-1.13239,-0.00248698,0.180057,-1.6334,0.465607,0.696292,-1.14984,-1.05845,0.488202,-2.40614,-0.282228,-0.033965,1.86497,-1.19622,1.51841,-0.604079,1.0414,-0.464282,1.53896,1.27673,0
0.28593,0.121222,-1.2058,-3.48182,-0.89157,0.385371,0.411531,0.336204,0.209812,-0.0232997,1.14819,0.0293604,-0.104669,-1.24753,0.0226322,2.5034,-2.25364,-0.51414,0.357148,0.0669793,-1.24505,2.10066,0.191491,-1.98552,2.31337,-3.23536,0.153295,-4.60921,-0.346178,-3.78413,0
-0.255252,0.252749,-0.45416,5.5555,-0.671988,-2.3338,2.58967,-1.19864,1.10835,-3.49276,-0.358455,1.45689,-1.07752,-0.938707,0.17227,-0.810555,0.561223,1.1635,-2.08441,-3.3448,0.0299144,-3.43321,-0.92351,-0.3287,-2.30288,3.35829,1.06043,3.56475,-0.0230964,1.30335,0
0.556345,-0.225829,0.826317,-0.442654,0.604687,-0.35096,-3.16316,-0.714503,-3.46069,1.26967,-0.211104,1.61751,-0.0425216,0.731645,0.487507,-2.18296,3.80546,1.68682,-1.92492,0.961945,-1.50323,-3.02785,-0.0560545,4.55741,-0.80986,2.32677,-1.83872,2.41625,0.944153,0.69218,0
-0.256127,-0.0908547,-1.68404,0.00733458,-0.334451,-1.19981,1.00633,1.28416,0.482916,-0.274006,0.687161,-0.875871,-0.331836,-0.785697,-0.947927,2.50783,-2.94354,-0.969259,0.360862,-0.790618,0.1476,2.26014,0.372484,-2.0377,1.48994,-2.24846,-0.192309,-2.59971,-1.16502,-3.56097,1
-0.331638,0.352058,-0.387024,-1.35175,-0.0229565,-0.0842438,1.14203,1.61328,-0.271838,-1.03698,-0.782381,-0.714779,-1.18012,-1.36843,0.942053,1.69332,-2.08829,0.0879819,0.778506,-1.68753,-0.169408,1.46079,-0.0732836,-1.13389,2.37543,-1.88548,-1.22374,-1.74679,0.779418,-0.854628,0
-0.498962,1.04199,-1.26109,3.85823,-1.29675,-1.45845,1.84329,-0.30768,2.3407,-0.856486,-0.322239,-0.521013,0.367204,0.299309,-0.986339,0.595406,-1.51585,1.63438,-0.0962014,-0.629405,1.36597,0.438905,-1.65971,-2.17452,-1.65926,0.590786,-1.36835,0.701196,-1.83305,-0.838933,1
-2.42615,0.586995,1.07318,2.02166,0.900558,-0.805291,-0.854199,-0.796341,0.0578162,0.872791,0.487779,0.286616,0.652306,1.10466,-0.248232,-0.845176,1.05755,0.100835,-0.791119,1.06343,0.363941,-0.810825,1.00605,0.800122,-1.8437,1.38315,-1.12052,1.40674,-1.17695,-0.376158,0
1.36834,0.342784,-1.10202,1.06762,0.826296,1.44667,3.68387,-4.27229,4.34486,-3.77497,-0.0715481,2.61161,-1.40864,-1.21897,-0.194237,-1.16485,0.99909,-1.21935,-1.07115,-1.36837,-0.955323,-3.16145,1.60887,-3.18696,-2.7403,1.97769,0.583054,0.23563,0.480778,2.70494,1
1.20522,-0.759538,-0.539323,0.991678,0.13149,0.562066,0.624494,-1.04544,4.1156,2.13482,0.145018,-1.57149,-0.716576,1.89742,-0.733526,1.09353,-2.23571,-1.00437,1.59694,3.32301,2.09073,3.42745,0.847018,-3.89293,-1.95694,-1.71792,0.932593,-2.43171,-3.56169,-2.31567,1
1.74287,1.65329,-0.652862,-1.73403,-0.232532,-1.24791,1.58414,2.09092,-3.38289,-4.06424,1.02349,1.28983,1.23964,-3.82423,-0.0912765,1.46257,-0.771374,-1.07205,-1.30733,-5.59987,-2.5849,-1.94768,1.76709,1.35907,4.11812,-0.508641,-1.04078,-0.344702,3.64204,-0.10558,0
0.469803,-0.805269,-0.0756753,2.00287,0.267773,-1.25918,1.59655,0.365132,-1.0587,-3.10844,-1.21296,1.06859,1.101,-1.70531,-0.748257,-0.441842,0.545028,-1.29781,-1.2908,-3.70288,-0.758962,-2.68746,-0.119919,0.983962,0.389899,1.87837,-0.162427,2.43783,1.87533,1.85501,0
0.292336,-1.20756,0.824705,-0.500409,-0.457446,-1.05246,0.485972,2.98559,-1.72353,-0.675512,1.97568,-1.31405,-1.72784,-1.25688,1.84257,1.78784,-2.19999,1.86272,0.729623,-2.22261,0.172348,1.63665,-0.0928551,0.108468,2.9596,-1.69209,0.921041,-0.741656,0.925239,-1.04304,0
-1.08321,0.486354,-1.22906,0.660107,2.194,0.414015,-0.826764,2.3343,-2.16681,0.24689,0.999566,-1.39509,0.497189,0.432661,0.480504,-1.69133,1.19164,-0.267075,1.17874,-1.03905,1.3205,-0.393119,2.24817,2.79434,0.90008,1.36729,-0.464397,3.76826,2.25295,4.71734,1
-1.79054,-1.51374,1.26727,-0.735064,0.308153,0.936775,-1.34411,-1.27245,-0.992835,0.411305,-2.63638,1.1713,0.156249,0.513522,1.19877,-1.98504,2.76414,-0.776548,-0.732882,0.848793,-0.75911,-2.15376,0.186381,2.14438,-1.01768,1.71528,-0.386569,1.64819,1.01021,2.16252,0
-1.27123,0.148239,-0.547937,2.00782,2.12281,-1.37266,1.14504,1.55505,-1.51491,-2.28484,1.44542,0.0250117,1.07254,-1.3169,1.02473,-0.150983,-0.0682189,-1.11928,-0.538479,-3.41316,-0.0216108,-1.50116,0.349471,1.21211,0.995149,1.29778,-0.434479,2.50414,1.73704,1.81,0
0.44478,-0.243781,-0.968584,2.79453,0.101532,-1.09962,-0.19343,2.36281,-1.03463,0.381853,0.252989,-1.80908,-0.256921,0.703997,0.865057,-0.491222,-0.369843,-0.207886,0.875826,-0.924375,1.93188,0.617836,0.87339,1.28909,0.167205,0.931754,0.771606,3.02444,0.260633,1.9859,0
0.937652,-1.05127,0.606458,4.14968,0.238699,-1.30362,1.3744,0.131387,0.692392,-1.49009,0.916117,-0.158134,-0.825566,0.0911,-0.760059,-0.874361,0.206923,-0.0824786,-0.416233,-1.74257,1.15626,-1.37508,0.87674,0.0673663,-1.49841,2.22656,1.02108,3.2606,-0.0214213,2.07407,1
-0.645933,0.953787,0.544537,-0.997954,-0.331234,-0.683608,-0.325567,-3.1869,-0.272307,-1.08649,0.170184,3.36534,0.637865,-1.0158,-0.0838766,0.107779,1.65987,-1.79589,-3.08106,0.074913,-3.12781,-2.98125,0.622913,0.267305,-1.13749,0.744586,0.949794,-1.80424,-0.55374,-3.44651,1
2.78717,-1.14053,-1.82489,-3.33004,-0.342682,3.08006,1.17547,-1.60147,1.4507,-1.31461,0.518178,0.919992,-0.683878,-0.839217,0.533903,-1.01279,1.00377,-1.45099,0.863689,-0.0783707,-0.806402,-0.857673,-1.79846,-1.02867,0.361045,-0.182839,-0.33389,-0.83238,2.12815,3.58003,0
-0.166195,1.23205,-2.13535,-0.722454,0.138917,-0.377631,-0.0604218,1.45369,0.105459,0.975068,0.658701,-1.35549,0.395914,0.0535388,-0.465542,1.73963,-2.17798,1.20766,0.989298,0.453098,0.603215,2.61416,-0.0467365,-1.18736,1.34265,-2.1562,0.138874,-2.0881,-0.983065,-2.40138,1
0.0948714,-0.778946,-0.50355,4.9096,-0.299402,-3.52737,1.59536,-1.06224,-1.39484,-4.0064,-0.686515,2.79036,-0.376782,-1.88345,-2.33142,-0.569003,1.45602,0.0446647,-3.81373,-4.43042,-1.78996,-5.05151,-1.18317,1.65342,-1.40595,3.71349,-1.86435,3.46073,0.665134,-0.495787,1
-0.269568,-0.412923,1.22314,1.6037,-0.370945,0.754108,0.949713,-0.532302,2.59802,0.459979,0.448667,-1.05004,1.17524,1.14432,1.12153,-0.507011,-0.53869,-0.057871,1.25828,1.12527,1.82979,1.06635,0.16227,-1.7958,-1.60595,0.28351,1.27873,0.682822,-1.05224,1.64145,1
0.988787,0.505059,-0.645991,1.88091,0.268642,-1.75899,-2.4016,-0.497783,-2.67685,0.962428,1.53987,1.26172,0.923973,0.828393,0.398631,-1.43604,2.66525,-0.910085,-2.22324,0.488023,-0.870152,-2.584,0.764008,3.57384,-1.44397,2.42246,-0.572149,2.56424,-0.35001,-0.825766,0
1.52387,-0.0103156,-1.17692,3.94306,-1.77459,-2.29975,-0.354336,1.57378,-1.23707,0.13528,-0.638937,-0.878901,-0.0841687,0.611395,0.526076,-0.297441,-0.0592722,-0.252622,-0.479661,-1.04882,1.23641,-0.364649,0.158349,1.50992,-0.640447,1.54119,0.336947,2.99642,-0.591975,0.084193,0
-2.17311,0.390808,0.38123,0.863958,-0.212041,1.82376,4.00346,-4.31287,4.55841,-4.10457,0.013504,2.60673,2.03506,-1.3688,0.677211,-1.34617,1.06416,0.420264,-0.852564,-1.61435,-0.903193,-3.27877,-2.17936,-3.32869,-2.65197,2.05218,1.15385,0.402844,0.892038,3.5312,1
0.228476,-0.492926,-0.956008,4.19956,-0.81395,-2.21889,1.63542,-0.477517,0.164267,-2.51095,0.389726,1.06166,-0.942755,-0.815691,0.190784,-0.344888,0.302112,-0.523267,-1.78273,-2.71752,-0.148253,-2.52474,1.93139,0.178092,-1.36073,2.38756,0.440044,2.61014,-0.0424902,0.295949,1
0.260945,-1.4184,0.348459,-0.293462,0.725938,-0.508982,-4.97809,5.62106,-4.03113,6.39122,0.250947,-4.97067,0.589117,3.41229,0.0486679,0.0732637,-0.885951,-1.45338,3.20845,3.61672,3.51953,5.22051,-0.32163,3.78878,2.08458,-1.90023,0.936633,1.52483,-1.03783,-0.208769,0
1.63989,0.409527,0.387405,4.49208,-1.36012,-1.89435,0.319056,1.3753,-2.35405,-2.04664,1.97528,0.198015,-0.593197,-0.355784,-1.98064,-2.1187,1.98417,0.961487,-1.13558,-3.3982,0.620451,-3.3691,-0.644154,3.37534,-0.650581,3.86875,1.00324,6.09147,2.06172,4.31041,1
-0.330498,1.67959,0.54769,-3.63324,-1.26305,1.31304,-0.771656,-1.9264,0.636763,0.917141,0.13086,1.25821,1.53595,-0.135316,0.289053,0.706392,0.20626,0.687135,-0.42683,2.06907,-1.70428,0.410206,1.59925,-1.01751,0.147321,-1.66903,-0.107088,-3.70081,-0.700146,-2.75002,1
-0.85594,1.17542,-0.655588,2.30401,-0.83381,-0.512404,-0.40336,-3.59929,1.86816,0.462528,-0.348438,1.95849,-0.755756,1.26441,-1.26454,-1.28399,1.99374,0.582527,-1.99733,2.06791,-0.530599,-2.2129,-0.497258,-0.332487,-3.90288,2.16498,-0.586236,0.639673,-2.25279,-1.34586,0
-1.38747,0.0729595,-0.236699,3.74168,0.283494,-2.5521,1.24388,4.34836,-3.20767,-2.6222,-0.457034,-1.5157,1.9541,-1.5285,-1.38409,-0.00235173,-0.875437,0.265958,0.168529,-5.31808,1.17759,-0.92095,0.885363,2.50102,2.35257,1.58715,-0.71776,4.68168,2.69195,3.22482,0
2.40056,1.8684,1.17483,3.22226,-0.174487,-0.964689,0.536002,-1.28457,-1.47794,-2.84629,0.200287,2.27449,2.34856,-0.771276,2.42168,-2.82396,3.51916,-2.04482,-2.37237,-2.89521,-1.00254,-5.34623,1.97249,3.03675,-1.80605,4.57347,2.19017,5.24507,2.24752,4.24245,1
1.30943,-0.286987,-1.08314,0.460175,0.043677,-1.01224,-4.37074,0.586371,-1.91681,5.04912,1.20999,-1.1546,1.02753,3.05672,0.669626,-0.399378,1.04501,0.674404,-0.111701,4.50896,0.933266,1.7121,0.582267,2.54677,-1.29619,-0.192204,-0.648102,0.128821,-2.82504,-3.29065,0
-0.526893,2.58971,-1.08477,-2.14195,0.350836,1.72342,-0.702589,0.441657,-1.47793,-0.151842,0.0194575,0.109298,-2.19806,-0.236158,1.55773,-1.5265,1.74856,-1.45959,0.633889,-0.360159,-0.336537,-1.03624,0.0563434,1.95743,0.986168,0.637116,-1.27099,1.42527,2.53104,3.81868,0
-1.30925,-1.65577,-0.489193,0.0469652,-0.704932,0.0313156,1.76577,-5.01638,3.66186,-1.65364,-0.382154,3.29631,-0.415477,-0.689923,-1.29071,0.569352,0.353847,-0.222517,-2.46268,0.912028,-2.24679,-2.05534,0.37551,-3.34072,-2.89068,0.320266,0.70712,-3.15974,-2.21226,-3.74018,1
0.872289,-0.691705,0.490287,0.636131,-0.919156,0.883183,-0.0243329,-1.37335,1.17175,0.271865,-0.0907051,0.328701,0.510348,0.846898,-0.247681,-1.37189,1.277,1.43334,0.0725707,1.0623,0.445922,-0.83874,0.606399,-0.0417675,-1.71433,1.22612,0.74041,1.18433,-0.166234,1.91164,0
-1.0049,0.158975,-2.75782,4.50977,-1.05099,-2.11613,1.14105,-1.8581,0.858727,-1.8502,-0.331382,1.67947,-0.586684,-0.123953,0.778204,-0.818398,1.08563,-0.0126646,-2.33288,-1.38402,-0.329207,-3.0129,-0.947689,0.0652129,-2.76416,2.90197,0.285207,2.47366,-1.00669,-0.369406,0
1.00307,0.945692,0.971969,-1.37639,1.19851,0.953539,-0.282677,-4.71696,2.79754,0.698719,0.548045,2.61943,0.271182,0.638692,0.365047,-0.142604,1.27625,0.328647,-1.73578,3.18862,-1.81892,-1.16932,-0.986449,-2.02779,-2.94215,-0.00621451,1.84146,-3.14677,-2.42418,-3.37269,1
0.0276289,-0.789508,-1.02443,0.71295,-0.494225,-2.32495,-0.884039,5.58992,-5.08384,-0.394443,-0.899495,-2.18243,0.754622,-1.21594,-0.641725,1.09082,-1.41584,0.195469,0.651973,-3.6983,0.630542,1.02467,0.161122,3.43237,4.20382,-0.588197,0.499986,2.27158,2.37613,0.54509,0
-0.862435,0.0713492,-0.761165,-0.00956074,-1.93438,0.964365,1.06593,-0.368324,1.68132,-0.353,1.79869,-0.430857,-2.24931,0.105764,0.0237802,-0.129279,-0.496569,-0.269597,0.921149,0.15419,0.724883,0.582121,0.314687,-1.44767,-0.358039,-0.206386,-0.650344,-0.146622,0.0236061,1.4006,0
1.58569,-1.10755,0.651085,-4.88836,-0.488544,3.48488,-3.28004,-8.5445,2.15013,2.65231,-1.46656,5.3033,1.34265,1.93215,0.619806,-2.97302,5.97527,0.272906,-3.15122,6.92508,-3.97129,-4.07753,0.930149,0.470056,-5.13608,1.60665,1.94059,-3.23089,-1.97276,-2.1665,1
-1.24305,-1.51201,0.587242,3.0234,-0.889369,0.391015,-0.313218,-0.7887,1.23153,0.893646,-1.29185,-0.573535,-0.533122,1.91349,0.674096,-2.29804,1.67918,1.0599,0.462464,1.33716,1.8898,-0.837568,0.388227,0.674417,-2.80321,2.46548,-0.631128,3.55924,-0.553978,3.50501,0
-0.260277,-0.26468,-0.00119185,1.73952,-1.51152,-1.00739,1.06198,0.530938,-1.43736,-2.60137,2.26047,0.891454,0.511528,-1.38355,0.0226861,-0.800626,0.948774,-0.66203,-1.10146,-3.2835,-0.615957,-2.64594,0.93137,1.55301,0.391864,1.99778,-1.38429,2.794,2.03959,2.36443,0
0.564934,-1.18868,0.40972,-3.20812,1.69161,2.59897,-0.474174,-2.93721,0.167893,-0.623191,-1.21611,2.38169,0.300272,-0.344562,0.179756,-2.05881,3.15702,-1.64388,-0.793478,0.882961,-1.97294,-2.82649,-0.0177445,0.952241,-0.850973,1.21103,-0.227382,-0.0575164,1.847,2.76052,0
0.42315,1.1851,-0.40842,0.700663,-0.713291,0.0552414,-2.89259,-2.83742,1.05125,3.78228,0.715062,0.691712,-0.82231,2.96066,0.238493,-1.18495,2.02257,-0.586357,-0.984753,5.14435,0.184853,-0.0163042,-0.957063,0.524677,-3.68838,0.847847,1.04022,-0.463839,-3.44347,-2.76464,0
0.149001,0.580013,-2.50486,2.26773,-0.213049,-1.71553,0.605795,4.51066,-2.74062,-1.18622,1.44872,-2.26109,-0.54946,-0.885407,0.176646,0.4209,-1.45533,-0.850197,1.12059,-3.69648,1.58533,0.75015,-0.218856,1.85828,2.66649,0.273063,-1.52354,3.18973,2.05317,2.48274,0
0.486664,0.26392,0.618247,0.113007,-0.83593,-2.01965,-1.26768,1.98729,-2.99128,0.365758,2.31809,-0.19665,0.353449,-0.570335,1.0424,1.14593,-0.557553,-0.0732339,-0.884925,-1.09144,-0.717267,0.222649,-1.21311,1.89675,1.74691,-0.579226,-1.10579,-0.184762,0.0594697,-2.76376,0
-0.792892,0.144024,0.688897,1.75859,-2.15675,-0.662861,-2.28763,2.24265,-1.16012,3.30259,0.81226,-2.52371,-1.16277,2.36961,0.363471,-0.507092,-0.138487,0.376035,1.40675,2.17437,2.4334,2.2319,0.4549,1.678,-0.389142,0.0401975,-1.51912,1.90615,-1.31343,0.293558,0
-0.874707,-0.778281,-1.3797,2.46809,-0.421293,-0.551014,-0.591878,1.90703,-0.363466,1.30607,-1.34162,-2.04777,-0.950279,1.40103,-0.738696,-0.678216,-0.264261,2.34808,1.26736,0.37669,2.29398,1.20056,-0.88743,0.916972,-0.405342,0.699509,1.25096,2.61817,-0.364707,1.90244,0
-0.29295,1.771,0.336323,-3.57294,0.405364,3.2321,1.789,-2.16151,2.72034,-1.33531,0.692461,0.919159,-1.90506,-0.886116,0.414271,-0.302519,0.122535,1.21407,1.03019,0.366096,-0.784566,-0.0952519,0.0984222,-2.5533,0.155605,-0.979689,-1.32217,-2.26596,1.29978,2.35604,0
-1.00066,0.589416,-0.22547,-5.94078,-0.703108,3.37616,0.159064,-2.51621,0.0887734,-1.30555,0.980486,2.45716,-0.409932,-1.57255,0.266777,-0.811743,1.99118,1.0298,-0.312948,0.187159,-2.86902,-1.90717,0.0760361,-0.0666215,1.10871,-0.651003,1.83969,-2.50858,2.68481,1.87151,0
-0.457328,0.0667788,-0.342886,3.35093,0.669444,-1.07442,-0.272091,3.89273,1.21795,3.188,-0.47428,-4.84715,-0.506114,2.48157,2.08927,1.33175,-3.62882,0.0611455,3.37689,1.7293,4.63671,5.54008,-0.129404,-1.55247,0.195508,-1.80848,-1.25764,0.76339,-2.67813,-0.468502,0
-0.71635,0.241236,0.209386,-0.554045,-0.853516,0.321696,-1.00764,-1.4532,-0.646308,0.214549,-0.520372,1.37357,0.250771,0.222285,0.518885,-1.12676,1.98379,0.301428,-1.12098,0.723199,-1.0697,-1.8193,0.0723453,1.34697,-0.953948,1.15514,1.3064,0.546518,0.274228,0.29376,0
0.540281,-0.644407,1.32123,-2.23623,1.01491,0.418803,-0.717341,-1.37913,-0.769507,-0.161511,0.707158,1.67651,-0.555324,-0.630835,-1.26595,0.00252696,1.10051,0.870308,-1.21352,0.369575,-1.94999,-1.25778,-1.12294,0.60109,0.231638,-0.188528,0.669529,-1.51138,0.387372,-1.40797,0
0.971423,0.918827,-0.105402,-2.18601,2.78001,1.60086,0.454123,-4.8428,2.90954,-0.35971,-0.970528,2.96444,0.30367,-0.0954866,-0.484984,-0.298484,1.40342,1.56008,-1.60692,2.2589,-2.21365,-1.70552,-0.410027,-2.22682,-2.40338,0.0272517,0.137539,-3.14934,-1.32673,-2.09072,1
-0.0840716,-0.0102475,0.568199,-3.075,0.914221,-0.139879,0.346289,1.46481,-0.983896,-0.432825,0.837766,-0.270586,0.189972,-1.61839,0.349557,2.47684,-2.27352,0.381121,0.351726,-1.06346,-1.16962,1.85871,-0.459773,-1.01495,3.11167,-2.96565,0.0999878,-3.62534,0.452926,-3.13102,0
0.936847,-1.13981,2.16422,3.84667,1.52126,-0.599804,1.97182,1.24833,1.37746,-1.29673,0.306439,-1.51831,0.270997,0.229351,1.82657,-0.560345,-0.929568,-0.787205,1.10974,-1.79172,2.31336,0.22641,0.1181,-0.842249,-0.748051,1.34454,1.86654,3.12006,0.248176,3.31937,0
-0.719661,-0.159583,-0.780501,-1.62662,0.202164,0.472432,-1.23614,-1.56453,0.802195,1.86511,0.322228,0.53408,0.518019,0.877852,-0.396311,0.505109,0.0957558,-0.829697,-0.338957,2.77397,-0.640068,0.881636,0.235661,-0.789217,-0.841098,-1.12635,-0.357481,-2.61021,-1.84058,-3.08302,1
-0.720503,-1.6776,0.738905,3.25329,-1.06536,-0.753991,0.328553,1.30235,3.34894,2.97352,0.88651,-3.48476,-0.585326,2.59664,0.000943104,1.48191,-3.42034,2.50788,2.47853,2.92713,3.85071,4.94847,0.61834,-3.34535,-1.51818,-1.78065,0.653101,-0.908485,-4.10577,-2.24148,1
-1.48883,-1.64834,-0.61566,4.41861,1.35714,-2.30238,1.43678,5.4094,-2.50843,-1.86879,-0.372108,-3.0321,-1.3903,-0.823715,0.46314,0.114922,-1.83259,-0.304448,1.53011,-4.8477,2.70404,0.699799,-0.408029,1.8536,2.42818,1.10542,-0.772192,5.07761,2.30229,4.12099,0
0.0254053,-0.343388,1.31788,-2.13403,-0.385181,1.69167,-1.2845,-0.360949,-1.55223,0.260497,-0.560043,0.680483,-0.380264,0.103172,-0.244853,-1.91235,2.52098,0.56941,0.0645107,0.360162,-0.714854,-1.64033,-1.23079,2.37393,0.263647,1.08091,1.48552,1.46469,2.14696,3.3528,0
-0.477055,-0.297745,0.635405,1.02441,-1.54158,0.697198,-1.5375,0.22294,-1.1347,1.15603,-0.671602,-0.422834,0.386829,1.43298,-0.693654,-2.51486,2.48461,-1.30616,0.37931,0.905796,1.02007,-1.2408,0.0174911,2.68392,-1.19132,2.21425,-0.965885,3.6635,0.97261,4.01206,0
0.363016,-0.168569,0.438928,0.186073,0.365421,-0.617296,0.460307,-0.764065,0.93089,-0.126562,-1.10771,0.447981,1.49607,-0.211972,1.84231,1.04425,-0.903953,-1.4676,-0.573731,0.277085,-0.448132,0.399115,0.57985,-1.36647,-0.343079,-0.707119,-0.946591,-1.69959,-1.27591,-2.62064,1
-1.22579,-2.32665,-0.608504,1.6963,0.739261,-1.33589,-1.13427,4.48056,-4.8282,-0.534035,-0.32295,-1.67991,0.337624,-0.44602,0.392106,-1.25699,0.933537,1.43415,0.574526,-3.33001,1.05575,-0.94289,-0.907613,4.73626,2.4899,1.7364,-0.821697,5.18622,3.31479,4.43261,1
0.244726,-0.377527,-2.82336,2.51492,0.589616,-1.41456,1.04759,-1.16533,1.70493,-0.560935,-0.37996,0.502258,-0.790128,0.103018,-0.313527,0.711661,-0.84257,-1.77154,-0.978273,-0.0403288,0.127089,-0.18538,-0.299402,-1.67363,-1.60955,0.371947,-0.885527,-0.430836,-1.95604,-2.37649,1
-0.335211,1.46741,0.0992767,1.22299,-0.161978,-0.151797,-1.2181,-2.57535,1.00069,1.39485,0.518141,1.20512,-0.9054,1.52257,0.579189,-1.16192,1.81879,-0.585585,-1.28742,2.54646,-0.253003,-1.25185,1.20625,0.293744,-2.97566,1.44718,-0.496046,0.389395,-1.93397,-1.1915,0
-0.841134,-1.19924,0.602133,3.23497,1.07181,-0.665092,2.03587,0.352983,0.786273,-2.28194,1.75022,-0.159614,0.72218,-0.549418,0.789691,-0.807966,-0.00820765,1.32587,-0.0095557,-2.53397,0.980968,-1.39459,1.35196,-0.254558,-0.724289,1.91464,-1.44594,3.03437,0.945631,3.14402,0
1.34365,0.0818973,-0.787399,-2.1529,-0.986683,0.322311,0.709301,-6.1952,3.64075,-0.538423,-0.200964,4.1644,-1.13583,-0.587604,0.580202,1.32529,0.420377,2.24808,-3.10664,2.63271,-3.52207,-1.62957,-0.259573,-3.71183,-2.84652,-0.923408,0.565278,-5.89674,-3.24532,-6.85977,1
-0.457197,1.99,1.2683,-2.71832,2.14463,1.35042,-0.114249,-1.32957,-0.47546,-0.844225,-1.32919,1.58326,1.18465,-0.913182,-0.860062,-0.578316,1.40511,1.40685,-0.634053,-0.20397,-1.75582,-1.57853,-0.352639,0.541334,0.485178,0.0960282,0.686008,-0.848171,1.5054,0.850374,0
-0.806483,-0.796944,-0.605446,0.685352,0.826025,-1.97679,-0.0764004,6.23666,-2.40144,1.09083,0.661235,-4.23957,-0.516901,-0.317777,0.343253,2.92809,-4.45848,0.922324,2.62885,-1.92653,2.45047,4.93741,-0.0821947,0.0688347,4.29996,-3.15878,-0.894991,-0.447163,0.0707553,-1.64988,0
1.54391,2.1602,-0.679759,3.47226,-0.30184,-1.1811,2.26056,-1.14084,1.15622,-2.92753,-0.634918,1.22755,-0.550293,-0.939126,0.019944,-0.664772,0.445325,-1.41332,-1.35655,-2.5973,-0.136124,-2.61887,-0.267666,-0.583199,-1.54568,2.34387,1.00495,2.35056,0.373608,1.52682,1
0.432039,0.760286,0.155329,2.70706,-0.0180963,0.689487,-0.371639,-1.63334,2.88236,2.05128,0.350141,-0.865666,0.364267,2.66445,2.64996,-1.59725,0.807272,-0.672154,0.842907,3.18262,2.2617,0.621493,0.626019,-1.0266,-3.57717,1.38287,1.73628,1.66633,-2.31271,1.51506,0
-0.150658,-1.83538,-0.304748,2.34218,0.959681,-0.116147,-0.0234438,0.501905,0.650256,0.677348,-1.19365,-1.15041,0.407972,1.21288,0.870241,-0.973847,0.211431,-2.2604,0.796168,0.499594,1.77957,0.346562,0.666046,0.22231,-1.22607,1.1038,0.517876,2.29046,-0.457179,2.05081,0
0.0557868,0.0632623,-1.86529,-2.5943,-0.484655,1.00646,-1.16694,0.657318,-2.22312,0.0942695,0.0632708,0.358621,0.772002,-0.517935,-0.382325,-0.714782,1.33511,0.983473,0.0767454,-0.359148,-0.985695,-0.789431,0.362922,2.12776,1.5425,-0.0169185,-2.23076,0.328492,2.08481,1.65212,0
-0.807638,0.580036,-1.04975,2.79025,-1.49159,-2.76705,-2.51891,1.88432,-3.34087,1.71686,-1.36657,-0.582308,-0.401723,1.06455,1.63925,-0.306752,0.832268,0.204553,-1.18117,0.0946648,0.422242,-0.450984,-1.50691,3.46501,-0.207271,1.30659,1.49727,2.56156,-0.847409,-1.74754,1
0.945652,-0.0490798,-1.07702,1.80188,-1.41856,-2.04062,1.27249,3.72486,-3.53502,-3.16097,0.705802,-0.572946,0.993908,-2.34678,0.186643,0.327896,-0.651627,0.843709,-0.304745,-5.55839,-0.11503,-1.42602,-0.395778,2.42417,3.07783,1.01162,-1.93223,3.26433,3.30638,2.5093,0
2.09613,-0.334004,-1.60603,3.60046,-2.31535,-0.955918,1.72597,3.02601,-0.228665,-1.47778,0.322349,-2.22548,-0.722003,-0.227436,-0.909672,-0.339716,-1.27372,0.297794,1.51693,-2.97216,2.48083,0.554212,-0.282688,0.263004,0.767927,1.0833,0.983049,3.80447,1.33596,4.01072,0
2.03015,0.310283,1.2105,0.974582,0.571759,-0.670144,-2.07667,0.500093,-2.43593,1.09673,-1.64886,0.172593,-0.258089,0.876438,-1.39592,-1.54728,2.15457,0.776983,-0.771035,0.403159,-0.0182248,-1.48469,-0.252287,3.25929,-0.555684,1.79579,-0.601935,2.712,0.516944,1.16174,0
1.18496,-0.187506,-3.32466,3.23587,-2.6965,-0.122547,0.356551,1.42662,0.654813,0.486322,3.65399,-1.97717,0.162903,1.33856,-0.957885,-1.24467,-0.0646271,0.190085,1.49138,-0.0970701,2.69573,0.670727,-0.127341,0.344446,-1.04243,1.40602,1.55209,3.5084,-0.01311,3.63221,1
-0.870362,-0.966789,-0.297224,1.80251,-0.326906,0.459639,-0.584583,-2.83653,2.39829,1.46981,0.660922,0.662228,0.434204,1.99529,-0.124253,-1.46827,1.54446,1.30274,-0.511435,2.99372,0.669265,-0.720424,-1.22046,-0.701678,-3.66061,1.54784,-0.252767,0.723298,-2.22705,0.0217561,0
0.752568,0.470721,-0.049549,-5.84152,0.476434,3.28165,-3.19297,-5.95522,1.30657,3.08644,3.63154,3.51398,-0.548886,1.54403,0.452227,-1.4903,3.8575,0.659157,-1.70017,6.23619,-3.17807,-1.6029,-0.0256824,0.0915288,-2.77685,-0.391432,-1.43119,-4.32292,-1.63808,-2.84913,1
